category,predictor,nfactors,k,recall,precision
Toys and Games,CDL-SDAE-SGD,25,118,0.9958237971324501,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,119,0.9958241094221424,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,120,0.9958244217118348,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,121,0.9958247340015273,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,122,0.9958250462912197,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,123,0.9958253585809121,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,124,0.9958256708706045,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,125,0.9958259831602969,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,126,0.9958262954499894,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,127,0.9958266077396817,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,128,0.9958269200293741,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,129,0.9958272323190666,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,130,0.995827544608759,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,131,0.9958278568984514,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,132,0.9958281691881438,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,133,0.9958284814778362,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,134,0.9958287937675286,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,135,0.995829106057221,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,136,0.9958294183469134,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,137,0.9958297306366058,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,138,0.9958300429262983,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,139,0.9958303552159907,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,140,0.995830667505683,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,141,0.9958309797953755,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,142,0.9958312920850679,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,143,0.9958316043747603,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,144,0.9958319166644527,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,145,0.9958322289541451,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,146,0.9958325412438376,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,147,0.99583285353353,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,148,0.9958331658232223,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,149,0.9958334781129148,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,150,0.9958337904026072,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,151,0.9958341026922994,0.934785382546123
Toys and Games,CDL-SDAE-SGD,25,152,0.995834414981992,0.934785382546123
